Campaign_ID,Campaign_Name,Date,Marketing_Channel,Campaign_Type,Region,Impressions,Clicks,Leads,Conversions,Ad_Spend,Revenue,Customers,Campaign_Duration,Device_Type
CMP_YT_02,YT_TrueView_Product_Demo,2025-07-21,YouTube Ads,Product Promotion,Europe,43119,555,225,37,1105.11,6831.84,21,9,Tablet
CMP_DSP_02,DSP_Dynamic_Retargeting,2025-07-22,Display Ads,Retargeting,Latin America,26790,472,128,17,1511.16,2548.92,8,16,Tablet
CMP_EM_01,EM_Weekly_Newsletter,2025-07-22,Email Marketing,Product Promotion,Asia-Pacific,11002,1505,821,285,810.56,94136.04,240,14,Mobile
CMP_EM_02,EM_Abandoned_Cart_Nurture,2025-07-22,Email Marketing,Conversion,Latin America,20584,2352,1238,420,1459.47,114904.34,297,18,Mobile
CMP_FB_02,FB_Lookalike_Prospecting,2025-07-22,Facebook Ads,Awareness,Europe,30012,825,441,79,1759.76,15232.06,50,29,Desktop
CMP_GGL_02,Google_NonBrand_Generic,2025-07-22,Google Ads,Lead Generation,Middle East,37961,1525,397,139,4467.38,35636.97,114,19,Mobile
CMP_IG_01,IG_Influencer_Promos,2025-07-22,Instagram Ads,Product Promotion,Europe,36645,1664,534,98,4674.77,17300.31,58,21,Desktop
CMP_LI_01,LI_B2B_Executive_Leads,2025-07-22,LinkedIn Ads,Lead Generation,Latin America,10538,197,85,20,2085.03,14351.94,10,17,Desktop
CMP_FB_02,FB_Lookalike_Prospecting,2025-07-23,Facebook Ads,Awareness,Latin America,43731,1131,616,85,3115.92,23381.42,53,12,Mobile
CMP_FB_02,FB_Lookalike_Prospecting,2025-07-23,Facebook Ads,Awareness,North America,15742,455,144,39,1009.98,10407.99,28,24,Desktop
CMP_FB_02,FB_Lookalike_Prospecting,2025-07-23,Facebook Ads,Awareness,North America,33073,913,488,76,1736.28,16075.94,54,22,Mobile
CMP_GGL_01,Google_Search_Brand,2025-07-23,Google Ads,Conversion,Europe,41283,1962,517,224,5904.22,76222.79,159,28,Mobile
CMP_GGL_02,Google_NonBrand_Generic,2025-07-23,Google Ads,Lead Generation,Latin America,45591,2077,647,188,6154.62,47528.03,155,15,Tablet
CMP_IG_02,IG_Stories_Conversion,2025-07-23,Instagram Ads,Conversion,Asia-Pacific,48775,1744,945,112,5986.25,26417.25,76,14,Tablet
CMP_LI_02,LI_Whitepaper_Downloads,2025-07-23,LinkedIn Ads,Lead Generation,Europe,7516,124,64,10,1325.79,6615.77,6,10,Tablet
CMP_SEO_01,SEO_Organic_Blog_Content,2025-07-23,SEO,Awareness,North America,42749,1747,667,177,555.44,50065.48,146,30,Desktop
CMP_YT_01,YT_Video_Awareness_V1,2025-07-23,YouTube Ads,Awareness,Asia-Pacific,74809,1754,651,58,2919.47,12093.86,26,24,Mobile
CMP_EM_01,EM_Weekly_Newsletter,2025-07-24,Email Marketing,Product Promotion,Asia-Pacific,19666,2775,1389,333,1951.2,118780.26,259,8,Tablet
CMP_EM_02,EM_Abandoned_Cart_Nurture,2025-07-24,Email Marketing,Conversion,Asia-Pacific,12327,1268,440,213,899.55,46041.95,189,14,Desktop
CMP_IG_02,IG_Stories_Conversion,2025-07-24,Instagram Ads,Conversion,Europe,42679,2246,924,149,6717.06,24485.38,94,10,Mobile
CMP_YT_01,YT_Video_Awareness_V1,2025-07-24,YouTube Ads,Awareness,North America,80076,1854,714,66,3454.05,12225.04,39,15,Desktop
CMP_YT_01,YT_Video_Awareness_V1,2025-07-24,YouTube Ads,Awareness,Asia-Pacific,47219,1161,569,57,2142.12,13818.57,31,19,Mobile
CMP_EM_02,EM_Abandoned_Cart_Nurture,2025-07-25,Email Marketing,Conversion,Middle East,19226,1901,662,348,1488.87,88957.05,270,14,Mobile
CMP_FB_02,FB_Lookalike_Prospecting,2025-07-25,Facebook Ads,Awareness,Latin America,35334,1542,630,152,2893.83,28520.97,102,19,Tablet
CMP_IG_01,IG_Influencer_Promos,2025-07-25,Instagram Ads,Product Promotion,North America,21581,877,299,47,2497.69,7759.49,27,13,Desktop
CMP_IG_02,IG_Stories_Conversion,2025-07-25,Instagram Ads,Conversion,Asia-Pacific,30463,1247,420,89,3227.26,20029.68,56,21,Desktop
CMP_LI_01,LI_B2B_Executive_Leads,2025-07-25,LinkedIn Ads,Lead Generation,North America,11756,227,103,18,2067.63,10415.48,7,9,Mobile
CMP_SEO_02,SEO_High_Intent_Landing,2025-07-25,SEO,Conversion,North America,16949,953,284,141,269.1,53528.0,102,21,Tablet
CMP_YT_01,YT_Video_Awareness_V1,2025-07-25,YouTube Ads,Awareness,Asia-Pacific,41276,536,256,19,1215.62,3399.22,11,8,Tablet
CMP_DSP_01,DSP_Programmatic_Banner,2025-07-26,Display Ads,Awareness,Europe,60071,361,121,5,802.64,729.13,2,20,Mobile
CMP_EM_02,EM_Abandoned_Cart_Nurture,2025-07-26,Email Marketing,Conversion,North America,29942,2524,761,495,1000.69,112143.49,372,28,Tablet
CMP_FB_01,FB_Retargeting_Q1,2025-07-26,Facebook Ads,Retargeting,Europe,38699,1359,357,107,2098.31,19345.55,59,27,Mobile
CMP_FB_02,FB_Lookalike_Prospecting,2025-07-26,Facebook Ads,Awareness,Middle East,59809,2500,1133,152,4425.46,30793.53,111,21,Tablet
CMP_IG_02,IG_Stories_Conversion,2025-07-26,Instagram Ads,Conversion,Latin America,17151,785,283,52,2162.09,9399.27,36,25,Mobile
CMP_LI_01,LI_B2B_Executive_Leads,2025-07-26,LinkedIn Ads,Lead Generation,Middle East,24895,433,198,40,3479.33,29712.21,21,12,Mobile
CMP_SEO_02,SEO_High_Intent_Landing,2025-07-26,SEO,Conversion,North America,42968,2127,755,327,1040.21,84519.51,275,26,Tablet
CMP_SEO_02,SEO_High_Intent_Landing,2025-07-26,SEO,Conversion,North America,65075,3980,2143,607,2107.62,252307.14,442,30,Desktop
CMP_YT_01,YT_Video_Awareness_V1,2025-07-26,YouTube Ads,Awareness,North America,39045,685,276,41,1173.81,6386.81,20,26,Tablet
CMP_YT_01,YT_Video_Awareness_V1,2025-07-26,YouTube Ads,Awareness,Europe,37795,408,217,19,998.22,3486.96,11,12,Desktop
CMP_YT_02,YT_TrueView_Product_Demo,2025-07-26,YouTube Ads,Product Promotion,Asia-Pacific,45440,1080,292,60,1885.92,10614.29,27,8,Desktop
CMP_DSP_01,DSP_Programmatic_Banner,2025-07-27,Display Ads,Awareness,Asia-Pacific,31046,170,93,5,419.73,846.02,1,16,Tablet
CMP_DSP_01,DSP_Programmatic_Banner,2025-07-27,Display Ads,Awareness,Europe,66310,1020,315,28,1964.29,3140.87,11,13,Desktop
CMP_DSP_02,DSP_Dynamic_Retargeting,2025-07-27,Display Ads,Retargeting,Latin America,40815,517,229,18,1510.87,2098.09,6,15,Mobile
CMP_EM_02,EM_Abandoned_Cart_Nurture,2025-07-27,Email Marketing,Conversion,Middle East,16751,1773,586,341,945.81,124432.53,277,30,Mobile
CMP_GGL_01,Google_Search_Brand,2025-07-27,Google Ads,Conversion,North America,28887,1322,416,112,4213.95,26692.69,68,8,Tablet
CMP_IG_01,IG_Influencer_Promos,2025-07-27,Instagram Ads,Product Promotion,Asia-Pacific,47518,2183,681,129,7460.7,20849.24,72,13,Desktop
CMP_IG_02,IG_Stories_Conversion,2025-07-27,Instagram Ads,Conversion,Asia-Pacific,51180,1674,870,161,3407.9,39615.25,99,13,Desktop
CMP_IG_02,IG_Stories_Conversion,2025-07-27,Instagram Ads,Conversion,Europe,30225,1019,452,66,3248.05,16158.3,36,22,Tablet
CMP_LI_01,LI_B2B_Executive_Leads,2025-07-27,LinkedIn Ads,Lead Generation,Europe,21086,439,225,44,4569.3,26744.95,19,24,Desktop
CMP_SEO_01,SEO_Organic_Blog_Content,2025-07-27,SEO,Awareness,Asia-Pacific,36633,2034,810,216,506.92,86354.24,171,20,Tablet
CMP_SEO_02,SEO_High_Intent_Landing,2025-07-27,SEO,Conversion,Latin America,57990,2329,1037,313,684.08,93027.28,242,16,Mobile
CMP_YT_01,YT_Video_Awareness_V1,2025-07-27,YouTube Ads,Awareness,North America,86041,1733,951,61,3912.04,11516.85,37,11,Tablet
CMP_YT_02,YT_TrueView_Product_Demo,2025-07-27,YouTube Ads,Product Promotion,Europe,74026,1351,362,46,1787.57,10551.52,21,24,Desktop
CMP_YT_02,YT_TrueView_Product_Demo,2025-07-27,YouTube Ads,Product Promotion,Europe,68982,812,356,51,1783.55,8088.55,29,23,Desktop
CMP_DSP_01,DSP_Programmatic_Banner,2025-07-28,Display Ads,Awareness,Middle East,66388,810,303,28,2425.02,5014.73,9,9,Tablet
CMP_DSP_02,DSP_Dynamic_Retargeting,2025-07-28,Display Ads,Retargeting,North America,99902,714,244,14,1533.02,1660.27,5,21,Desktop
CMP_EM_01,EM_Weekly_Newsletter,2025-07-28,Email Marketing,Product Promotion,Middle East,27230,2777,793,502,842.51,164746.6,387,24,Tablet
CMP_EM_01,EM_Weekly_Newsletter,2025-07-28,Email Marketing,Product Promotion,Asia-Pacific,29542,4194,1766,855,2090.49,300699.27,638,28,Desktop
CMP_EM_02,EM_Abandoned_Cart_Nurture,2025-07-28,Email Marketing,Conversion,Latin America,14361,1285,685,182,664.65,44847.89,132,13,Tablet
CMP_EM_02,EM_Abandoned_Cart_Nurture,2025-07-28,Email Marketing,Conversion,North America,8190,1204,636,261,709.51,71875.54,202,17,Mobile
CMP_FB_01,FB_Retargeting_Q1,2025-07-28,Facebook Ads,Retargeting,Europe,41505,1486,647,139,2271.67,32454.2,94,27,Mobile
CMP_FB_02,FB_Lookalike_Prospecting,2025-07-28,Facebook Ads,Awareness,Middle East,34862,1449,465,120,2944.17,30497.07,82,24,Tablet
CMP_GGL_01,Google_Search_Brand,2025-07-28,Google Ads,Conversion,North America,19336,1200,582,127,4359.04,28434.31,101,10,Mobile
CMP_LI_01,LI_B2B_Executive_Leads,2025-07-28,LinkedIn Ads,Lead Generation,Latin America,13006,326,82,37,2074.45,25077.41,19,14,Desktop
CMP_LI_01,LI_B2B_Executive_Leads,2025-07-28,LinkedIn Ads,Lead Generation,Europe,9447,148,46,13,1072.01,6991.74,6,28,Desktop
CMP_SEO_01,SEO_Organic_Blog_Content,2025-07-28,SEO,Awareness,Middle East,29798,1955,489,290,745.76,116635.05,199,10,Mobile
CMP_YT_01,YT_Video_Awareness_V1,2025-07-28,YouTube Ads,Awareness,Europe,89785,1195,655,69,2783.18,16599.22,42,16,Desktop
CMP_EM_02,EM_Abandoned_Cart_Nurture,2025-07-29,Email Marketing,Conversion,North America,15714,1503,494,262,1111.56,54742.06,187,10,Mobile
CMP_FB_01,FB_Retargeting_Q1,2025-07-29,Facebook Ads,Retargeting,Middle East,54964,1717,811,143,4237.25,27040.82,89,17,Tablet
CMP_GGL_01,Google_Search_Brand,2025-07-29,Google Ads,Conversion,Europe,33329,2071,911,206,5245.43,60833.16,140,28,Tablet
CMP_GGL_02,Google_NonBrand_Generic,2025-07-29,Google Ads,Lead Generation,Latin America,24291,1221,347,109,4630.83,34688.77,70,8,Desktop
CMP_IG_01,IG_Influencer_Promos,2025-07-29,Instagram Ads,Product Promotion,Asia-Pacific,18308,788,244,72,1507.72,12454.37,48,10,Mobile
CMP_IG_01,IG_Influencer_Promos,2025-07-29,Instagram Ads,Product Promotion,Asia-Pacific,32735,1662,423,85,5223.96,15287.72,55,25,Mobile
CMP_IG_01,IG_Influencer_Promos,2025-07-29,Instagram Ads,Product Promotion,Middle East,19252,747,342,58,2098.19,12372.8,31,23,Mobile
CMP_IG_02,IG_Stories_Conversion,2025-07-29,Instagram Ads,Conversion,Latin America,43186,1531,693,149,5262.95,31126.51,75,29,Desktop
CMP_LI_01,LI_B2B_Executive_Leads,2025-07-29,LinkedIn Ads,Lead Generation,North America,9927,295,97,31,2337.1,17485.51,16,21,Desktop
CMP_LI_02,LI_Whitepaper_Downloads,2025-07-29,LinkedIn Ads,Lead Generation,Latin America,23091,683,245,76,5131.19,54619.44,42,27,Mobile
CMP_DSP_02,DSP_Dynamic_Retargeting,2025-07-30,Display Ads,Retargeting,Latin America,74712,595,210,12,2028.12,1879.89,5,23,Desktop
CMP_FB_01,FB_Retargeting_Q1,2025-07-30,Facebook Ads,Retargeting,Europe,22944,1144,440,74,1864.84,18992.39,45,24,Mobile
CMP_FB_02,FB_Lookalike_Prospecting,2025-07-30,Facebook Ads,Awareness,North America,64265,2608,1174,239,6327.13,55050.34,169,30,Tablet
CMP_FB_02,FB_Lookalike_Prospecting,2025-07-30,Facebook Ads,Awareness,Middle East,46823,1840,835,126,4239.69,27757.47,84,27,Mobile
CMP_GGL_01,Google_Search_Brand,2025-07-30,Google Ads,Conversion,North America,39225,1786,476,169,7055.6,37927.9,127,10,Desktop
CMP_GGL_02,Google_NonBrand_Generic,2025-07-30,Google Ads,Lead Generation,Middle East,38547,1650,666,139,6352.06,41458.01,111,12,Mobile
CMP_LI_01,LI_B2B_Executive_Leads,2025-07-30,LinkedIn Ads,Lead Generation,Latin America,17070,331,110,23,2449.07,13767.35,11,8,Tablet
CMP_SEO_01,SEO_Organic_Blog_Content,2025-07-30,SEO,Awareness,Europe,44025,1960,1047,294,475.07,98445.15,193,8,Tablet
CMP_SEO_02,SEO_High_Intent_Landing,2025-07-30,SEO,Conversion,Latin America,63334,3797,1507,521,1385.69,158677.32,386,16,Desktop
CMP_YT_02,YT_TrueView_Product_Demo,2025-07-30,YouTube Ads,Product Promotion,North America,58901,1160,308,70,2256.04,13350.43,39,14,Tablet
CMP_DSP_02,DSP_Dynamic_Retargeting,2025-07-31,Display Ads,Retargeting,Latin America,63707,433,178,16,1596.93,2250.48,7,27,Tablet
CMP_EM_02,EM_Abandoned_Cart_Nurture,2025-07-31,Email Marketing,Conversion,North America,20242,1653,785,322,898.59,76894.46,275,16,Tablet
CMP_FB_01,FB_Retargeting_Q1,2025-07-31,Facebook Ads,Retargeting,North America,52227,1365,364,141,3908.0,28903.91,79,24,Desktop
CMP_FB_02,FB_Lookalike_Prospecting,2025-07-31,Facebook Ads,Awareness,Europe,44447,1554,642,100,4347.87,19618.74,65,10,Desktop
CMP_FB_02,FB_Lookalike_Prospecting,2025-07-31,Facebook Ads,Awareness,Asia-Pacific,55873,1718,493,123,4515.93,23700.57,85,26,Mobile
CMP_IG_02,IG_Stories_Conversion,2025-07-31,Instagram Ads,Conversion,Europe,48018,1457,580,137,5091.78,24446.07,79,25,Tablet
CMP_LI_02,LI_Whitepaper_Downloads,2025-07-31,LinkedIn Ads,Lead Generation,Europe,19298,523,208,42,4245.61,30404.57,23,10,Desktop
CMP_SEO_01,SEO_Organic_Blog_Content,2025-07-31,SEO,Awareness,Asia-Pacific,46238,2535,1054,272,974.83,99798.05,184,9,Desktop
CMP_SEO_02,SEO_High_Intent_Landing,2025-07-31,SEO,Conversion,Latin America,26117,1091,549,152,222.66,40668.83,127,7,Mobile
CMP_SEO_02,SEO_High_Intent_Landing,2025-07-31,SEO,Conversion,Middle East,63525,5078,1658,785,1952.52,219013.28,580,10,Desktop
CMP_YT_01,YT_Video_Awareness_V1,2025-07-31,YouTube Ads,Awareness,Middle East,42878,997,395,41,1425.95,9009.99,20,13,Mobile
CMP_YT_02,YT_TrueView_Product_Demo,2025-07-31,YouTube Ads,Product Promotion,Middle East,36954,445,176,21,597.84,4100.81,12,9,Mobile
CMP_YT_02,YT_TrueView_Product_Demo,2025-07-31,YouTube Ads,Product Promotion,Asia-Pacific,34335,426,208,27,633.47,4574.68,13,23,Desktop
CMP_DSP_01,DSP_Programmatic_Banner,2025-08-01,Display Ads,Awareness,Latin America,42970,708,265,26,2465.59,4464.37,9,29,Desktop
CMP_EM_01,EM_Weekly_Newsletter,2025-08-01,Email Marketing,Product Promotion,Latin America,23619,3207,964,498,1094.26,176963.32,350,22,Tablet
CMP_FB_01,FB_Retargeting_Q1,2025-08-01,Facebook Ads,Retargeting,Middle East,40320,1647,848,121,5141.18,24463.71,69,7,Desktop
CMP_GGL_01,Google_Search_Brand,2025-08-01,Google Ads,Conversion,Latin America,33969,1839,595,148,6654.34,39295.34,106,29,Desktop
CMP_GGL_01,Google_Search_Brand,2025-08-01,Google Ads,Conversion,North America,17606,1055,428,106,4178.12,28047.46,84,9,Mobile
CMP_GGL_02,Google_NonBrand_Generic,2025-08-01,Google Ads,Lead Generation,Middle East,13820,825,440,68,2501.1,15582.23,45,29,Tablet
CMP_IG_02,IG_Stories_Conversion,2025-08-01,Instagram Ads,Conversion,Europe,21710,674,268,50,1374.0,10476.79,27,17,Mobile
CMP_LI_02,LI_Whitepaper_Downloads,2025-08-01,LinkedIn Ads,Lead Generation,Middle East,18458,465,151,58,4830.81,33829.87,27,12,Tablet
CMP_LI_02,LI_Whitepaper_Downloads,2025-08-01,LinkedIn Ads,Lead Generation,Asia-Pacific,17253,340,170,31,3730.69,14212.14,19,23,Desktop
CMP_YT_02,YT_TrueView_Product_Demo,2025-08-01,YouTube Ads,Product Promotion,Europe,35051,766,230,38,1756.44,8516.73,19,7,Desktop
CMP_EM_01,EM_Weekly_Newsletter,2025-08-02,Email Marketing,Product Promotion,Latin America,18575,2082,1019,432,857.27,105996.08,372,18,Tablet
CMP_FB_01,FB_Retargeting_Q1,2025-08-02,Facebook Ads,Retargeting,Middle East,61168,2892,1126,266,5053.65,57709.26,167,9,Desktop
CMP_GGL_01,Google_Search_Brand,2025-08-02,Google Ads,Conversion,Middle East,30721,1171,491,134,2951.5,31387.31,95,12,Tablet
CMP_GGL_02,Google_NonBrand_Generic,2025-08-02,Google Ads,Lead Generation,Middle East,36683,1562,762,188,4520.56,61520.03,128,8,Desktop
CMP_LI_02,LI_Whitepaper_Downloads,2025-08-02,LinkedIn Ads,Lead Generation,North America,6190,216,114,21,1724.75,15350.64,13,18,Desktop
CMP_YT_02,YT_TrueView_Product_Demo,2025-08-02,YouTube Ads,Product Promotion,Latin America,43436,864,216,41,1172.78,9613.92,25,22,Tablet
CMP_DSP_01,DSP_Programmatic_Banner,2025-08-03,Display Ads,Awareness,Europe,44524,268,106,4,996.17,443.81,1,25,Tablet
CMP_DSP_01,DSP_Programmatic_Banner,2025-08-03,Display Ads,Awareness,Latin America,73807,578,181,15,2096.82,1756.42,7,26,Desktop
CMP_EM_01,EM_Weekly_Newsletter,2025-08-03,Email Marketing,Product Promotion,Latin America,8001,1005,280,193,339.98,53273.39,135,17,Mobile
CMP_FB_02,FB_Lookalike_Prospecting,2025-08-03,Facebook Ads,Awareness,North America,16433,479,128,51,941.74,10657.25,37,23,Mobile
CMP_GGL_02,Google_NonBrand_Generic,2025-08-03,Google Ads,Lead Generation,Europe,42462,2330,697,233,6450.63,61312.71,171,18,Tablet
CMP_IG_01,IG_Influencer_Promos,2025-08-03,Instagram Ads,Product Promotion,Europe,49581,2686,1417,243,8064.0,47756.8,126,26,Tablet
CMP_IG_01,IG_Influencer_Promos,2025-08-03,Instagram Ads,Product Promotion,Europe,44462,2197,750,185,7295.79,40025.69,111,15,Mobile
CMP_SEO_01,SEO_Organic_Blog_Content,2025-08-03,SEO,Awareness,Europe,67254,2712,886,330,1295.48,102343.87,226,12,Desktop
CMP_YT_01,YT_Video_Awareness_V1,2025-08-03,YouTube Ads,Awareness,Latin America,77435,1012,424,51,2116.44,8161.99,23,28,Tablet
CMP_YT_02,YT_TrueView_Product_Demo,2025-08-03,YouTube Ads,Product Promotion,Latin America,46236,557,276,27,1306.36,4085.48,15,25,Tablet
CMP_EM_02,EM_Abandoned_Cart_Nurture,2025-08-04,Email Marketing,Conversion,Latin America,8817,1040,263,196,367.33,70777.14,166,29,Desktop
CMP_LI_01,LI_B2B_Executive_Leads,2025-08-04,LinkedIn Ads,Lead Generation,Middle East,11587,229,59,28,2111.73,20835.39,14,9,Desktop
CMP_LI_02,LI_Whitepaper_Downloads,2025-08-04,LinkedIn Ads,Lead Generation,Asia-Pacific,21745,593,182,69,6114.58,48956.15,44,21,Desktop
CMP_SEO_01,SEO_Organic_Blog_Content,2025-08-04,SEO,Awareness,North America,61905,3417,1867,402,764.87,165462.26,294,14,Tablet
CMP_EM_01,EM_Weekly_Newsletter,2025-08-05,Email Marketing,Product Promotion,Latin America,16736,1362,472,166,728.47,42657.45,135,20,Tablet
CMP_FB_01,FB_Retargeting_Q1,2025-08-05,Facebook Ads,Retargeting,Asia-Pacific,30228,931,428,69,2444.21,16316.05,43,14,Tablet
CMP_FB_02,FB_Lookalike_Prospecting,2025-08-05,Facebook Ads,Awareness,Latin America,52463,1897,702,190,4269.42,42418.08,130,24,Desktop
CMP_GGL_01,Google_Search_Brand,2025-08-05,Google Ads,Conversion,Middle East,22934,1447,500,123,4823.94,31492.93,85,10,Mobile
CMP_GGL_01,Google_Search_Brand,2025-08-05,Google Ads,Conversion,Europe,46071,2590,1302,330,8834.47,94667.72,209,7,Desktop
CMP_GGL_02,Google_NonBrand_Generic,2025-08-05,Google Ads,Lead Generation,Asia-Pacific,34521,1259,666,132,4490.6,30634.9,92,20,Desktop
CMP_GGL_02,Google_NonBrand_Generic,2025-08-05,Google Ads,Lead Generation,North America,21541,807,412,84,2129.28,21737.84,65,27,Tablet
CMP_IG_01,IG_Influencer_Promos,2025-08-05,Instagram Ads,Product Promotion,Europe,37009,1661,754,103,4311.43,22178.23,70,19,Tablet
CMP_LI_01,LI_B2B_Executive_Leads,2025-08-05,LinkedIn Ads,Lead Generation,Europe,19266,366,171,28,3701.29,17598.4,13,28,Desktop
CMP_LI_01,LI_B2B_Executive_Leads,2025-08-05,LinkedIn Ads,Lead Generation,Europe,9998,208,63,17,1742.68,10881.06,9,12,Desktop
CMP_SEO_02,SEO_High_Intent_Landing,2025-08-05,SEO,Conversion,Middle East,21977,901,268,123,232.58,34929.96,98,23,Mobile
CMP_YT_02,YT_TrueView_Product_Demo,2025-08-05,YouTube Ads,Product Promotion,Asia-Pacific,34263,361,144,12,463.54,2352.83,5,21,Mobile
CMP_YT_02,YT_TrueView_Product_Demo,2025-08-05,YouTube Ads,Product Promotion,North America,51236,554,242,37,1038.24,7761.11,19,15,Desktop
CMP_EM_01,EM_Weekly_Newsletter,2025-08-06,Email Marketing,Product Promotion,Asia-Pacific,9799,1428,785,313,903.08,101807.39,270,10,Tablet
CMP_EM_01,EM_Weekly_Newsletter,2025-08-06,Email Marketing,Product Promotion,Europe,15428,2279,931,301,1472.58,109962.87,256,16,Desktop
CMP_FB_01,FB_Retargeting_Q1,2025-08-06,Facebook Ads,Retargeting,Latin America,26304,909,349,58,2821.86,15278.81,40,15,Desktop
CMP_FB_01,FB_Retargeting_Q1,2025-08-06,Facebook Ads,Retargeting,North America,22883,814,331,76,1650.97,16698.07,52,29,Mobile
CMP_FB_02,FB_Lookalike_Prospecting,2025-08-06,Facebook Ads,Awareness,Europe,15304,745,314,75,2321.15,15927.8,43,30,Tablet
CMP_IG_01,IG_Influencer_Promos,2025-08-06,Instagram Ads,Product Promotion,Middle East,41225,2148,893,147,4902.31,29593.86,87,22,Tablet
CMP_IG_01,IG_Influencer_Promos,2025-08-06,Instagram Ads,Product Promotion,Latin America,51430,1882,702,180,6484.99,31780.96,91,15,Tablet
CMP_LI_01,LI_B2B_Executive_Leads,2025-08-06,LinkedIn Ads,Lead Generation,Asia-Pacific,17375,416,213,40,4510.8,28732.88,21,29,Desktop
CMP_LI_01,LI_B2B_Executive_Leads,2025-08-06,LinkedIn Ads,Lead Generation,North America,19068,454,218,42,3541.36,30889.11,25,24,Desktop
CMP_SEO_02,SEO_High_Intent_Landing,2025-08-06,SEO,Conversion,North America,49453,2212,965,300,1305.71,95005.0,195,15,Desktop
CMP_YT_01,YT_Video_Awareness_V1,2025-08-06,YouTube Ads,Awareness,Middle East,47064,479,200,17,675.4,3423.15,7,7,Desktop
CMP_DSP_02,DSP_Dynamic_Retargeting,2025-08-07,Display Ads,Retargeting,North America,40478,642,253,13,1621.45,2122.39,6,18,Tablet
CMP_GGL_01,Google_Search_Brand,2025-08-07,Google Ads,Conversion,Latin America,14351,688,276,80,3010.18,22589.56,63,7,Tablet
CMP_LI_02,LI_Whitepaper_Downloads,2025-08-07,LinkedIn Ads,Lead Generation,North America,11130,317,84,28,2933.52,15224.68,14,25,Desktop
CMP_YT_01,YT_Video_Awareness_V1,2025-08-07,YouTube Ads,Awareness,Europe,25217,614,242,31,1132.73,5441.54,16,11,Desktop
CMP_DSP_02,DSP_Dynamic_Retargeting,2025-08-08,Display Ads,Retargeting,Europe,35076,535,214,12,1836.11,1733.26,5,14,Desktop
CMP_FB_01,FB_Retargeting_Q1,2025-08-08,Facebook Ads,Retargeting,Latin America,32598,1078,524,94,2136.71,18147.59,67,22,Desktop
CMP_FB_01,FB_Retargeting_Q1,2025-08-08,Facebook Ads,Retargeting,Middle East,35596,1060,424,80,2772.54,18001.85,55,7,Mobile
CMP_SEO_02,SEO_High_Intent_Landing,2025-08-08,SEO,Conversion,Latin America,15305,635,317,73,177.65,18424.7,52,19,Mobile
CMP_GGL_01,Google_Search_Brand,2025-08-09,Google Ads,Conversion,Middle East,29280,1511,553,186,4919.58,54572.07,130,13,Desktop
CMP_IG_01,IG_Influencer_Promos,2025-08-09,Instagram Ads,Product Promotion,Middle East,42119,1390,545,119,3267.17,19064.07,74,22,Desktop
CMP_IG_02,IG_Stories_Conversion,2025-08-09,Instagram Ads,Conversion,Asia-Pacific,15589,626,178,62,1871.4,12852.46,35,24,Desktop
CMP_SEO_02,SEO_High_Intent_Landing,2025-08-09,SEO,Conversion,Middle East,29854,1624,558,176,567.05,60594.87,134,8,Mobile
CMP_YT_01,YT_Video_Awareness_V1,2025-08-09,YouTube Ads,Awareness,Asia-Pacific,33029,655,230,30,1536.46,5058.79,14,25,Mobile
CMP_YT_01,YT_Video_Awareness_V1,2025-08-09,YouTube Ads,Awareness,Asia-Pacific,69707,1386,594,49,2996.27,11774.34,26,18,Desktop
CMP_YT_02,YT_TrueView_Product_Demo,2025-08-09,YouTube Ads,Product Promotion,Europe,50498,874,368,49,1173.08,10584.39,28,29,Mobile
CMP_YT_02,YT_TrueView_Product_Demo,2025-08-09,YouTube Ads,Product Promotion,North America,76887,1232,353,70,1706.34,10956.17,43,18,Desktop
CMP_DSP_01,DSP_Programmatic_Banner,2025-08-10,Display Ads,Awareness,Asia-Pacific,91615,1547,842,48,3862.51,7150.51,18,14,Mobile
CMP_DSP_01,DSP_Programmatic_Banner,2025-08-10,Display Ads,Awareness,Middle East,44223,302,93,6,993.34,905.53,2,7,Desktop
CMP_FB_02,FB_Lookalike_Prospecting,2025-08-10,Facebook Ads,Awareness,Europe,39962,1611,862,150,2903.39,35968.53,106,18,Desktop
CMP_GGL_02,Google_NonBrand_Generic,2025-08-10,Google Ads,Lead Generation,North America,49577,1816,600,240,6114.35,54599.6,178,19,Desktop
CMP_IG_01,IG_Influencer_Promos,2025-08-10,Instagram Ads,Product Promotion,Asia-Pacific,40630,1975,781,151,5792.53,34290.77,93,9,Desktop
CMP_LI_02,LI_Whitepaper_Downloads,2025-08-10,LinkedIn Ads,Lead Generation,Middle East,11011,318,94,35,2059.9,16208.48,21,28,Tablet
CMP_SEO_01,SEO_Organic_Blog_Content,2025-08-10,SEO,Awareness,North America,26470,2088,697,194,899.31,50578.08,155,20,Mobile
CMP_YT_02,YT_TrueView_Product_Demo,2025-08-10,YouTube Ads,Product Promotion,Asia-Pacific,28517,326,95,13,624.52,2787.15,5,29,Mobile
CMP_DSP_01,DSP_Programmatic_Banner,2025-08-11,Display Ads,Awareness,Middle East,51927,430,232,10,1094.96,1642.84,4,22,Tablet
CMP_DSP_01,DSP_Programmatic_Banner,2025-08-11,Display Ads,Awareness,Middle East,27848,328,111,6,829.36,732.23,2,30,Tablet
